SNI,20130907/0315,8.00,41.20,-111.86,2256.00,62.70,1.84,260.80,4.29,-9999.00,-9999.00,52.76,69.97,-9999.00,-9999.00
SNI,20130907/0320,8.00,41.20,-111.86,2256.00,61.86,1.06,41.12,2.70,-9999.00,-9999.00,53.07,72.90,-9999.00,-9999.00
SNI,20130907/0325,8.00,41.20,-111.86,2256.00,60.84,0.82,77.50,3.01,-9999.00,-9999.00,53.19,75.90,-9999.00,-9999.00
SNI,20130907/0330,8.00,41.20,-111.86,2256.00,60.36,0.67,292.10,1.70,-9999.00,-9999.00,53.08,76.90,-9999.00,-9999.00
SNZ,20130907/0310,8.00,40.88,-111.87,1451.00,71.20,1.06,83.20,1.83,-9999.00,-9999.00,63.05,75.50,-9999.00,-9999.00
SNZ,20130907/0315,8.00,40.88,-111.87,1451.00,71.10,0.34,27.08,1.43,-9999.00,-9999.00,64.03,78.40,-9999.00,-9999.00
SNZ,20130907/0320,8.00,40.88,-111.87,1451.00,70.90,0.39,26.64,0.93,-9999.00,-9999.00,64.66,80.70,-9999.00,-9999.00
TRJO,20130907/0315,8.00,40.56,-112.06,1585.00,67.71,0.01,327.20,0.50,-9999.00,-9999.00,54.15,61.85,-9999.00,-9999.00
ZNP,20130907/0315,8.00,37.23,-112.87,1750.00,66.92,0.10,43.34,0.95,-9999.00,-9999.00,54.58,64.56,-9999.00,-9999.00
ZNP,20130907/0330,8.00,37.23,-112.87,1750.00,65.66,0.07,32.81,0.57,-9999.00,-9999.00,54.63,67.57,-9999.00,-9999.00
BGGH,20130907/0320,1.00,64.19,-51.68,86.00,39.20,29.00,180.00,-9999.00,-9999.00,29.23,39.20,100.00,2482.00,-9999.00
BGJN,20130907/0320,1.00,69.24,-51.06,25.00,37.40,5.00,20.00,-9999.00,-9999.00,29.18,32.00,80.63,-9999.00,-9999.00
BGSF,20130907/0320,1.00,67.02,-50.69,53.00,44.60,9.00,70.00,-9999.00,-9999.00,29.18,35.60,70.47,-9999.00,-9999.00
K04W,20130907/0336,1.00,46.02,-92.90,309.00,73.40,0.00,0.00,-9999.00,-9999.00,29.88,66.20,78.24,-9999.00,-9999.00
K05U,20130907/0340,1.00,39.60,-116.01,1811.00,68.00,0.00,0.00,-9999.00,-9999.00,30.16,50.00,52.57,-9999.00,-9999.00
K06D,20130907/0335,1.00,48.88,-99.62,556.00,71.60,8.00,350.00,-9999.00,-9999.00,30.00,66.20,83.13,-9999.00,-9999.00
K08D,20130907/0335,1.00,48.30,-102.41,684.00,71.60,5.00,40.00,-9999.00,-9999.00,29.99,69.80,94.07,-9999.00,-9999.00
K0A9,20130907/0335,1.00,36.37,-82.17,486.00,60.80,0.00,0.00,-9999.00,-9999.00,30.17,57.20,87.94,-9999.00,-9999.00
K0CO,20130907/0328,1.00,39.79,-105.76,3807.00,41.00,-9999.00,-9999.00,-9999.00,-9999.00,30.80,17.60,38.40,13.00,-9999.00
K0E0,20130907/0315,1.00,34.99,-106.01,1889.00,70.34,10.00,140.00,-9999.00,-9999.00,30.27,41.90,35.71,-9999.00,-9999.00
K0F2,20130907/0335,1.00,33.60,-97.78,336.00,77.00,0.00,0.00,-9999.00,-9999.00,30.00,64.40,65.20,-9999.00,-9999.00
K11R,20130907/0335,1.00,30.22,-96.37,94.00,81.86,0.00,0.00,-9999.00,-9999.00,30.00,75.56,81.33,-9999.00,-9999.00
K14Y,20130907/0333,1.00,45.90,-94.87,405.00,71.60,0.00,0.00,-9999.00,-9999.00,29.89,68.00,88.46,-9999.00,-9999.00
K19A,20130907/0335,1.00,34.18,-83.56,290.00,69.80,-9999.00,-9999.00,-9999.00,-9999.00,30.13,64.40,83.01,-9999.00,-9999.00
K1A5,20130907/0335,1.00,35.22,-83.42,616.00,63.50,0.00,0.00,-9999.00,-9999.00,30.21,62.96,98.12,-9999.00,-9999.00
K1A6,20130907/0335,1.00,36.61,-83.74,352.00,64.58,0.00,0.00,-9999.00,-9999.00,30.15,62.96,94.49,-9999.00,-9999.00
K1F0,20130907/0335,1.00,34.15,-97.12,257.00,77.00,0.00,0.00,-9999.00,-9999.00,29.99,59.00,53.88,-9999.00,-9999.00
K1H2,20130907/0315,1.00,39.07,-88.53,179.00,67.10,0.00,0.00,-9999.00,-9999.00,30.08,62.78,86.04,-9999.00,-9999.00
K1II,20130907/0335,1.00,39.34,-86.03,216.00,62.60,0.00,0.00,-9999.00,-9999.00,30.11,60.80,93.84,31.00,-9999.00
K1P1,20130907/0335,1.00,43.78,-71.75,154.00,47.48,0.00,0.00,-9999.00,-9999.00,30.08,46.40,96.01,-9999.00,-9999.00
K1R7,20130907/0335,1.00,31.61,-90.41,149.00,75.20,0.00,0.00,-9999.00,-9999.00,30.06,73.40,94.16,-9999.00,-9999.00
K1S3,20130907/0319,1.00,46.27,-106.62,831.00,77.00,4.00,350.00,-9999.00,-9999.00,29.97,60.80,57.45,-9999.00,-9999.00
K1S3,20130907/0329,1.00,46.27,-106.62,831.00,77.00,3.00,40.00,-9999.00,-9999.00,29.96,60.80,57.45,-9999.00,-9999.00
K20V,20130907/0336,1.00,40.05,-106.37,2259.00,55.40,5.00,70.00,-9999.00,-9999.00,30.46,51.80,87.66,17.00,-9999.00
K21D,20130907/0332,1.00,45.00,-92.85,282.00,75.20,4.00,160.00,-9999.00,-9999.00,29.91,64.40,69.21,-9999.00,-9999.00
K2C8,20130907/0335,1.00,48.78,-97.63,271.00,77.00,8.00,360.00,15.00,-9999.00,29.90,66.20,69.40,-9999.00,-9999.00
K2D5,20130907/0335,1.00,46.17,-98.08,407.00,71.60,-9999.00,-9999.00,-9999.00,-9999.00,29.91,71.60,100.00,-9999.00,-9999.00
